C_right,v_cap,C_sys,PID_7A_loop,PID_45W_loop,PID_n7A_loop,supercap_max_power_current,supercap_target_voltage
-0.353610,21.868645,2.482053,24.997803,23.153990,17.658022,2.179049,23.109632
-0.361026,21.868645,2.482053,24.997803,23.136265,17.693480,2.179049,23.233772
-0.109597,21.868645,2.475606,24.997803,23.145128,17.631428,2.179049,23.145128
-0.244982,21.868645,2.424046,24.997803,23.481979,17.666885,2.179049,23.481979
-0.193597,21.868645,2.475606,24.997803,23.029888,17.675751,2.179049,22.932423
-0.264322,21.868645,2.475606,24.997803,22.906013,17.728786,2.179049,22.896919
-0.264322,21.868645,2.482053,24.997803,22.861465,17.755531,2.179049,22.852598
-0.296207,21.868645,2.482053,24.997803,22.817142,17.666885,2.179049,22.817142
-0.174400,21.868645,2.475606,24.997803,22.834871,17.639395,2.179049,24.244322
-0.606008,21.868645,2.320880,24.997803,23.399595,17.790688,2.179049,23.295824
-0.522198,21.895237,2.482053,24.997803,22.799448,17.879635,2.179049,22.799412
-0.438389,21.948423,2.482014,24.997803,22.755089,17.906227,2.179049,22.755089
-0.125000,21.975018,2.488500,24.997803,22.719631,17.746666,2.179049,22.684252
-0.335238,21.975018,2.482053,24.997803,22.604395,17.799852,2.179049,22.630989
-0.122491,21.966154,2.544553,24.997803,22.657356,17.799852,2.179049,22.604395
-0.025788,21.975018,2.475606,24.997803,22.560074,17.817581,2.179049,22.560074
-0.128938,21.975018,2.482053,24.997803,22.577801,17.790989,2.179049,22.533480
-0.070916,21.975018,2.469159,24.997803,22.888058,17.764395,2.179049,22.932381
-0.573773,21.966154,2.359562,24.997803,23.278273,17.764395,2.179049,23.278095
-0.618901,21.975018,2.475606,24.997803,22.391647,17.790989,2.179049,22.391647
0.257877,21.886374,1.656851,24.997803,24.997803,17.560513,2.179049,24.820515
-0.045128,21.886374,1.676191,24.997803,24.997803,17.631428,2.179049,24.820515
0.038681,21.886374,1.656851,24.997803,24.997803,17.613699,2.179049,24.820515
0.077363,21.886374,1.650404,24.997803,24.997803,17.613699,2.179049,24.820515
0.464176,21.877508,1.650404,24.997803,24.997803,17.622564,2.179049,24.820515
0.251429,21.912968,1.650404,24.997803,24.997803,17.613699,2.372456,24.820515
0.045128,21.904102,1.650404,24.997803,24.997803,17.640293,2.372456,24.820515
-0.012894,21.904102,1.650404,24.997803,24.997803,17.694492,2.372456,24.820515
0.038681,21.904102,1.656851,24.997803,24.997803,17.604836,2.372456,24.820515
0.135385,21.895237,1.772895,24.997803,24.997803,17.666885,2.372456,24.820515
0.000000,21.895237,1.689085,24.997803,24.997803,17.640293,2.372456,24.820515
0.193407,21.850916,1.656851,24.997803,24.997803,17.560513,2.372456,24.820515
0.103150,21.850916,1.656851,24.997803,24.997803,17.595970,2.372456,24.820515
0.045128,21.850916,1.656851,24.997803,24.997803,17.578241,2.372456,24.820515
0.148278,21.850916,1.650404,24.997803,24.997803,17.578241,2.372456,24.820515
-0.038681,21.850916,1.650404,24.997803,24.997803,17.533918,2.372456,24.820515
0.043517,21.842051,1.682638,24.997803,24.997803,17.578241,2.372456,24.820515
0.109788,21.842051,1.676191,24.997803,24.997803,17.587105,2.372456,24.820515
-0.006447,21.842051,1.656851,24.997803,24.997803,17.587105,2.372456,24.820515
0.174066,21.842051,1.650404,24.997803,24.997803,17.551649,2.372456,24.820515
-0.077363,21.842051,1.663298,24.997803,24.997803,17.622715,2.372456,24.820515
-0.045128,21.842051,1.689085,24.997803,24.997803,17.595970,2.372456,24.820515
-0.045128,21.842051,2.456295,24.997803,24.997803,17.525055,2.372456,24.820515
-0.032234,21.842051,2.475606,24.997803,24.997803,17.604836,2.372456,24.820515
0.032234,21.842051,2.398243,24.997803,24.997803,17.587105,2.372456,24.820515
0.128938,21.833187,1.654119,24.997803,24.997803,17.587105,2.372456,24.820515
0.103150,21.842051,1.656851,24.997803,24.997803,17.533918,2.372456,24.820515
-0.109597,21.842051,1.656851,24.997803,24.997803,17.604836,2.372456,24.820515
-0.225641,21.842051,1.669744,24.997803,24.997803,17.613323,2.372456,24.820515
0.038681,21.842051,1.659201,24.997803,24.997803,17.569378,2.372456,24.820515
0.058022,21.842051,1.734213,24.997803,24.997803,17.587105,2.372456,24.820515
0.032288,21.842051,1.656851,24.997803,24.997803,17.640293,2.372456,24.820515
0.006447,21.842051,1.656851,24.997803,24.997803,17.613287,2.372456,24.820515
-0.135385,21.842051,1.650404,24.997803,24.997803,17.613699,2.372456,24.820515
-0.083810,21.842051,1.658216,24.997803,24.997803,17.560513,2.372456,24.820515
-0.019341,21.842051,1.656851,24.997803,24.997803,17.587105,2.372456,24.820515
0.006447,21.842051,1.850257,24.997803,24.997803,17.569378,2.372456,24.820515
0.006447,21.842051,1.850257,24.997803,24.997803,17.551460,2.372456,24.820515
0.103150,21.842051,1.914504,24.997803,24.997803,17.578241,2.372456,24.820515
0.388401,21.842051,1.927620,24.997803,24.997803,17.587105,2.372456,24.820515
0.019341,21.842051,1.927620,24.997803,24.997803,17.595894,2.372456,24.820515
0.103150,21.842051,1.740660,24.997803,24.997803,17.533918,2.372456,24.820515
0.103150,21.842051,1.669744,24.997803,24.997803,17.587105,2.372456,24.820515
0.000000,21.842051,2.482053,24.997803,24.997803,17.569378,2.372456,24.820515
0.012894,21.842051,2.475606,24.997803,24.997803,17.578241,2.372456,24.820515
0.058022,21.842051,2.320880,24.997803,24.997803,17.569378,2.372456,24.820515
0.058022,21.842051,1.656839,24.997803,24.997803,17.560513,2.372456,24.820515
